Title:,"Time Series, Area-Averaged of Multi-satellite precipitation estimate with gauge calibration - Final Run (recommended for general (half-hourly)"
User Start Date:,2023-06-01T00:00:00Z
User End Date:,2023-09-30T23:59:59Z
User Bounding Box:,"75.5,30.3,79,33.3"
Data Bounding Box:,"75.55,30.35,78.95,33.25"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2023-06-01T00:00:00Z&endtime=2023-09-30T23:59:59Z&bbox=75.5,30.3,79,33.3&data=GPM_3IMERGHH_07_precipitation&dataKeyword=GPM_3IMERGHH%20v07&portal=GIOVANNI&format=json"
Fill Value (mean_GPM_3IMERGHH_07_precipitation):, -9999.9

time, mean_GPM_3IMERGHH_07_precipitation
2023-09-16 05:30:00,0.0918340832
2023-09-16 06:00:00,0.125860468
2023-09-16 06:30:00,0.225370169
2023-09-16 07:00:00,0.311964452
2023-09-16 07:30:00,0.347787619
2023-09-16 08:00:00,0.383523136
2023-09-16 08:30:00,0.46004802
2023-09-16 09:00:00,0.487477899
2023-09-16 09:30:00,0.507061005
2023-09-16 10:00:00,0.503109992
2023-09-16 10:30:00,0.44732216
2023-09-16 11:00:00,0.417654306
2023-09-16 11:30:00,0.250184268
2023-09-16 12:00:00,0.20343101
2023-09-16 12:30:00,0.147852719
2023-09-16 13:00:00,0.0980613381
2023-09-16 13:30:00,0.0787480175
2023-09-16 14:00:00,0.0837628096
2023-09-16 14:30:00,0.0456832834
2023-09-16 15:00:00,0.0332457498
2023-09-16 15:30:00,0.0236797929
2023-09-16 16:00:00,0.0167834125
2023-09-16 16:30:00,0.0416835733
2023-09-16 17:00:00,0.0168046076
2023-09-16 17:30:00,0.00774442172
2023-09-16 18:00:00,0.0114376191
2023-09-16 18:30:00,0.0335600786
2023-09-16 19:00:00,0.0318641551
2023-09-16 19:30:00,0.0329489969
2023-09-16 20:00:00,0.0336054824
2023-09-16 20:30:00,0.0459940359
2023-09-16 21:00:00,0.0832378641
2023-09-16 21:30:00,0.115715861
2023-09-16 22:00:00,0.161210835
2023-09-16 22:30:00,0.175069049
2023-09-16 23:00:00,0.190932006
2023-09-16 23:30:00,0.148087814
2023-09-17 00:00:00,0.222406402
2023-09-17 00:30:00,0.295723945
2023-09-17 01:00:00,0.418569952
2023-09-17 01:30:00,0.443552047
2023-09-17 02:00:00,0.567571759
2023-09-17 02:30:00,0.601493537
2023-09-17 03:00:00,0.534330547
2023-09-17 03:30:00,0.763854027
2023-09-17 04:00:00,0.832632065
2023-09-17 04:30:00,0.924765944
2023-09-17 05:00:00,0.916638017
2023-09-17 05:30:00,0.895465732
2023-09-17 06:00:00,0.819623947
2023-09-17 06:30:00,0.811590374
2023-09-17 07:00:00,0.929624617
2023-09-17 07:30:00,0.900865853
2023-09-17 08:00:00,0.902625322
2023-09-17 08:30:00,0.88264221
2023-09-17 09:00:00,0.876223028
2023-09-17 09:30:00,0.902285159
2023-09-17 10:00:00,0.838104904
2023-09-17 10:30:00,0.749140918
2023-09-17 11:00:00,0.636489272
2023-09-17 11:30:00,0.62981993
2023-09-17 12:00:00,0.559707463
2023-09-17 12:30:00,0.445271552
2023-09-17 13:00:00,0.505070746
2023-09-17 13:30:00,0.447965831
2023-09-17 14:00:00,0.239670143
2023-09-17 14:30:00,0.299478352
2023-09-17 15:00:00,0.0958220884
2023-09-17 15:30:00,0.0716582015
2023-09-17 16:00:00,0.0594567843
2023-09-17 16:30:00,0.0765208602
2023-09-17 17:00:00,0.0962015092
2023-09-17 17:30:00,0.186859652
2023-09-17 18:00:00,0.24859634
2023-09-17 18:30:00,0.31006676
2023-09-17 19:00:00,0.373651326
