time,rainfall_mm_hr,rainfall_mm,rainfall_1hr,rainfall_3hr,rainfall_6hr,rainfall_24hr
2023-08-07 11:00:00,0.082883589,0.0414417945,0.07984217260000108,0.21379762330000002,0.29289268750499997,3.81285434204
2023-08-07 11:30:00,0.0519219749,0.02596098745,0.06740278195000107,0.20018900935,0.314334821455,3.6239089944900003
2023-08-07 12:00:00,0.0638988093,0.03194940465,0.05791039210000108,0.2007301711,0.3430732587,3.38854289214
2023-08-07 12:30:00,0.0597890504,0.0298945252,0.06184392985000108,0.2071535886,0.36756011104999997,3.16250168884
2023-08-07 13:00:00,0.0578912348,0.0289456174,0.05884014260000108,0.1965927073,0.388627492,2.97897757924
2023-08-07 13:30:00,0.0885712802,0.0442856401,0.07323125750000109,0.20247796929999998,0.4087280278,2.8546161533400003
2023-08-07 14:00:00,0.0517061912,0.0258530956,0.07013873570000109,0.1868892704,0.4006868937,2.7932105074400004
2023-08-07 14:30:00,0.0373628214,0.0186814107,0.04453450630000108,0.17960969364999999,0.379798703,2.75574684964
2023-08-07 15:00:00,0.0244604647,0.01223023235,0.030911643050001082,0.15989052135,0.36062069245,2.74110705479
2023-08-07 15:30:00,0.0068100784,0.0034050392,0.015635271550001082,0.13340103535000003,0.34055462395,2.70218585224
2023-08-07 16:00:00,0.00196513627,0.000982568135,0.004387607335001082,0.105437986085,0.302030693385,2.629771633375
2023-08-07 16:30:00,0.000408011634,0.000204005817,0.0011865739520010824,0.061356351802000005,0.263834321102,2.499202854692
2023-08-07 17:00:00,0.0215994231,0.01079971155,0.011003717367001082,0.046302967752000004,0.233192238152,2.305327711242
2023-08-07 17:30:00,0.0138365999,0.00691829995,0.01771801150000108,0.034539857002000005,0.214149550652,2.144194202192
2023-08-07 18:00:00,0.0293911882,0.0146955941,0.02161389405000108,0.037005218751999996,0.196895740102,2.032428722292
2023-08-07 18:30:00,0.0127941761,0.00639708805,0.021092682150001082,0.039997267602,0.173398302952,1.929333240342
2023-08-07 19:00:00,0.0178961325,0.00894806625,0.01534515430000108,0.047962765717000005,0.15340075180200002,1.878395920092
2023-08-07 19:30:00,0.0228212159,0.01141060795,0.02035867420000108,0.05916936785,0.120525719652,1.864997601542
2023-08-07 20:00:00,0.0482131466,0.0241065733,0.035517181250001084,0.0724762296,0.118779197352,1.8707181703420002
2023-08-07 20:30:00,0.0696091354,0.0348045677,0.05891114100000108,0.10036249735,0.134902354352,1.883720476592
2023-08-07 21:00:00,0.072367534,0.036183767,0.07098833470000107,0.12185067025,0.15885588900199998,1.872224562242
2023-08-07 21:30:00,0.157562047,0.0787810235,0.1149647905000011,0.1942346057,0.23423187330200002,1.908912055442
2023-08-07 22:00:00,0.082280241,0.0411401205,0.1199211440000011,0.22642665995,0.27438942566700003,1.884120415942
2023-08-07 22:30:00,0.0663689896,0.0331844948,0.07432461530000109,0.2482005468,0.30736991464999996,1.8157138972420002
2023-08-07 23:00:00,0.0545947142,0.0272973571,0.06048185190000108,0.2513913306,0.3238675602,1.719215439342
2023-08-07 23:30:00,0.0481098182,0.0240549091,0.05135226620000108,0.240641672,0.34100416935,1.620638895442
2023-08-08 00:00:00,0.0461191162,0.0230595581,0.04711446720000108,0.22751746309999998,0.34936813335000005,1.5329099070419998
2023-08-08 00:30:00,0.0215007626,0.0107503813,0.033809939400001085,0.1594868209,0.3537214266,1.392817442842
2023-08-08 01:00:00,0.0146870613,0.00734353065,0.018093911950001082,0.12569023105,0.352116891,1.258337726492
2023-08-08 01:30:00,0.010026833,0.0050134165,0.012356947150001083,0.09751915275,0.34571969955,1.134839952492
2023-08-08 02:00:00,0.00995523296,0.00497761648,0.009991032980001082,0.07519941213,0.32659074273,1.050542789972
2023-08-08 02:30:00,0.0104889125,0.00524445625,0.010222072730001083,0.05638895928,0.29703063128,1.000010549722
2023-08-08 03:00:00,0.0101448316,0.0050724158,0.010316872050001081,0.03840181698,0.26591928008000004,0.964179795872
2023-08-08 03:30:00,0.0143197868,0.0071598934,0.012232309200001082,0.03481132908,0.19429814998,0.958757568772
2023-08-08 04:00:00,0.01615596,0.00807798,0.015237873400001083,0.03554577843,0.16123600948,0.9589737892719999
2023-08-08 04:30:00,0.0154304486,0.0077152243,0.015793204300001085,0.038247586230000005,0.13576673898,0.962036796077
2023-08-08 05:00:00,0.0141009344,0.0070504672,0.01476569150000108,0.040320436949999997,0.11551984908,0.965472334937
2023-08-08 05:30:00,0.0100748418,0.0050374209,0.01208788810000108,0.0401134016,0.09650236088,0.9659909023369999
2023-08-08 06:00:00,0.0146838073,0.00734190365,0.01237932455000108,0.04238288945,0.08078470643,0.9701218385820001
2023-08-08 06:30:00,0.0214985609,0.01074928045,0.018091184100001084,0.0459722765,0.08078360558,0.9754634461820001
2023-08-08 07:00:00,0.0280064326,0.0140032163,0.02475249675000108,0.051897512800000004,0.08744329123,0.9815884260319999
2023-08-08 07:30:00,0.0291170478,0.0145585239,0.02856174020000108,0.058740812399999995,0.09698839863,0.9719618456319999
2023-08-08 08:00:00,0.0337515213,0.01687576065,0.03143428455000108,0.06856610585,0.1088865428,0.954943376582
2023-08-08 08:30:00,0.023289213,0.0116446065,0.02852036715000108,0.07517329145,0.11528669305,0.927018381682
2023-08-08 09:00:00,0.0290910974,0.0145455487,0.026190155200001085,0.0823769365,0.12475982595,0.910155687482
2023-08-08 09:30:00,0.0429821312,0.0214910656,0.03603661430000109,0.09311872164999999,0.13909099815,0.9081756453819999
2023-08-08 10:00:00,0.0593357719,0.02966788595,0.05115895155000109,0.1087833913,0.1606809041,0.8983370326319999
2023-08-08 10:30:00,0.0661677122,0.0330838561,0.06275174205000109,0.1273087235,0.1860495359,0.8930205106319999
2023-08-08 11:00:00,0.0712908953,0.03564544765,0.06872930375000108,0.1460784105,0.21464451635,0.887224163782
2023-08-08 11:30:00,0.0803458095,0.04017290475,0.0758183524000011,0.17460670875,0.24978000020000002,0.901436081082
2023-08-08 12:00:00,0.0830946192,0.0415473096,0.08172021435000108,0.20160846965,0.28398540615,0.911033986032
2023-08-08 12:30:00,0.0795956105,0.03979780525,0.08134511485000108,0.2199152093,0.31303393095,0.920937266082
2023-08-08 13:00:00,0.0802364126,0.0401182063,0.07991601155000108,0.23036552965,0.33914892095000004,0.9321098549819999
2023-08-08 13:30:00,0.151494175,0.0757470875,0.11586529380000109,0.27302876105,0.40033748455,0.9635713023820001
2023-08-08 14:00:00,0.114482678,0.057241339,0.1329884265000011,0.2946246524,0.4407030629,0.994959545782
2023-08-08 14:30:00,0.0729189962,0.0364594981,0.09370083710000109,0.29091124575,0.4655179545,1.0127376331820002
2023-08-08 15:00:00,0.0256966557,0.01284832785,0.049307825950001084,0.26221226400000003,0.46382073365,1.0133557286819999
2023-08-08 15:30:00,0.00637412444,0.00318706222,0.016035390070001085,0.22560152097,0.44551673027000005,1.013137751702
2023-08-08 16:00:00,0.00698798755,0.003493993775,0.006681055995001082,0.18897730844500002,0.419342838095,1.015649177342
2023-08-08 16:30:00,0.00646499405,0.003232497025,0.006726490800001083,0.11646271797,0.38949147902000003,1.01867766855
2023-08-08 17:00:00,0.0121286567,0.00606432835,0.009296825375001084,0.06528570732,0.35991035972,1.01394228535
